URL,Modèle,Description,Prix,Kilométrage,Mise en circulation,Énergie,Boîte de vitesse,Puissance fiscale,Transmission,Carrosserie,État général,Anciens propriétaires,Date annonce
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/116490,Volkswagen Tiguan Highline,1.4 TSI 16V DSG6 150 cv Boîte auto,71 000 DT,180 000 KM,11.2016,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/116489,Volkswagen Tiguan,N/A,67 000 DT,150 000 KM,07.2015,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/116466,GWM Haval H6,1.5 T 150cv boite auto,120 000 DT,7 000 KM,03.2023,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/308/116456,Peugeot 308 Allure,1.2 THP Puretech 12V 110 cv,52 000 DT,33 000 KM,08.2020,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/116388,Hyundai i20 High Grade,1.0 T-GDI 12V GPF DCT7 100 cv Boîte auto,65 000 DT,60 000 KM,08.2021,Essence,Automatique,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/q3/116335,Audi Q3 Tech Advanced,35 TFSI S-tronic 150 cv Boîte auto,155 000 DT,70 000 KM,03.2023,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/prado/116332,Toyota Prado,N/A,79 000 DT,300 000 KM,02.2005,Diesel,Manuelle,11 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/jeep/grand-cherokee/116290,Jeep Grand Cherokee Limited,3.7 V6 12V 4WD 214 cv Boîte auto,89 000 DT,170 000 KM,06.2005,Essence,Automatique,15 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/discovery/116257,Land Rover Discovery,3.0 Td6 V6 24V 4WD 258 cv Boîte auto,269 000 DT,3 000 KM,01.2019,Diesel,Automatique,16 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/q7/116255,Audi Q7 S-Line 7 places,3.0 TDi V6 24V DPF Quattro Tiptronic6 211 cv Boîte auto,58 000 DT,350 000 KM,07.2008,Diesel,Automatique,16 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/116181,Mercedes-Benz Classe S,350 d 3.0 d V6 24V BlueTEC 9G-TRONIC 258 cv Boîte auto,250 000 DT,50 000 KM,04.2014,Diesel,Automatique,15 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/116110,Mercedes-Benz GLA AMG,220 2.1 d 16V 4MATIC 7G-DCT 163 cv Boîte auto,95 000 DT,150 000 KM,05.2017,Diesel,Automatique,9 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/116108,GWM Haval H6,1.5 T 150cv boite auto,94 500 DT,80 000 KM,03.2022,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/116107,Volkswagen Golf 8 R-Line,1.4 L TSI 150 cv Boîte auto,138 000 DT,50 000 KM,08.2023,Essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/ml/116105,Mercedes-Benz ML AMG,320 CDI 2.9 CDI V6 24V 224 cv Boîte auto,58 000 DT,350 000 KM,07.2007,Diesel,Automatique,15 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sonet/116104,KIA Sonet QY,N/A,94 000 DT,74 000 KM,08.2023,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/115983,Volkswagen Tiguan,N/A,157 000 DT,77 000 KM,07.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/nissan/juke/115812,Nissan Juke,1.6 L 4X2 117 cv Boîte auto,47 500 DT,150 000 KM,12.2013,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/c3/115645,Citroën C3 Shine,1.2 VTi PureTech 12V 82 cv,40 900 DT,80 000 KM,10.2018,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/115621,Mercedes-Benz GLE Coupé AMG,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,365 000 DT,45 000 KM,11.2021,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/z4/115486,BMW Z4 2.5,sDrive 23i 2.5 i 24V 204 cv Boîte auto,98 000 DT,147 000 KM,03.2010,Essence,Automatique,13 CV,Traction,Cabriolet,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/115445,Mercedes-Benz Classe C,180 1.6 i 16V 9G-TRONIC 156 cv Boîte auto,99 000 DT,168 000 KM,08.2015,Essence,Automatique,8 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a-berline/115442,Mercedes-Benz Classe A Berline Premium,180 1.3 Ti 16V 136 cv,128 000 DT,34 000 KM,09.2020,Essence,Manuelle,6 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/chevrolet/sonic/115440,Chevrolet Sonic,N/A,43 000 DT,188 000 KM,09.2020,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/passat/115298,Volkswagen Passat,1.4 TSI 16V BMT DSG7 125 cv Boîte auto,100 000 DT,120 000 KM,05.2019,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/115231,Mercedes-Benz Classe E AMG,200 2.0 CGI 16V 7G-TRONIC+ 184 cv Boîte auto,139 000 DT,149 000 KM,12.2016,Essence,Automatique,10 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/115188,Land Rover Range Rover Evoque,N/A,98 000 DT,175 000 KM,01.2016,Essence,Automatique,15 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/fiat/tipo-berline/115023,Fiat Tipo Berline Entry Plus,N/A,59 000 DT,43 000 KM,02.2023,Essence,Manuelle,5 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/tucson/114854,Hyundai Tucson High Grade,1.6 l T-GDI 7-DCT 4WD 180 cv Boîte auto,118 000 DT,75 000 KM,01.2022,Essence,Automatique,10 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/honda/hr-v/114826,Honda HR-V SX Executive,1.5 i-VTEC 16V FWD CVT 130 cv Boîte auto,86 000 DT,70 000 KM,07.2020,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/porsche/macan/114737,Porsche Macan,N/A,350 000 DT,23 000 KM,03.2022,Essence,Automatique,17 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x6/114735,BMW X6,N/A,265 000 DT,90 000 KM,11.2019,Diesel,Automatique,16 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/a3-sportback/114733,Audi A3 Sportback,35 1.5 TFSI 16V GPF S Tronic7 S&S 150 cv Boîte auto,135 000 DT,1 377 KM,09.2023,Essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/seltos/114707,KIA Seltos,1.4 T-GDI 140 cv boite auto,105 000 DT,26 000 KM,10.2023,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/114619,Land Rover Range Rover Sport HSE Dynamic,3.0 SDV6 24V 306 cv Boîte auto,350 000 DT,57 000 KM,03.2018,Diesel,Automatique,21 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/114537,Mercedes-Benz Classe A AMG,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,128 000 DT,35 000 KM,07.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-7/114460,BMW Série 7 Pack Sport M,750Li 4.4 i V8 32V Steptronic-6 407 cv Boîte auto,85 000 DT,200 000 KM,02.2010,Essence,Automatique,32 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/tucson/114427,Hyundai Tucson N Line,1.6 CRDi 16V 2WD DCT7 S&S 136 cv Boîte auto,98 000 DT,80 000 KM,07.2020,Diesel,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/lada/4x4/114383,Lada 4x4,1.7 i 4x4 83 cv,44 000 DT,30 000 KM,07.2019,Essence,Manuelle,7 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/114251,Land Rover Range Rover Sport Autobiography,3.0 SDV6 24V DPF 292 cv Boîte auto,150 000 DT,200 000 KM,07.2016,Diesel,Automatique,19 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/114084,BMW Série 1 Pack M,118i 1.5 i 12V DCT7 140 cv Boîte Auto,106 000 DT,100 000 KM,06.2020,Essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/octavia/114076,Skoda Octavia Business Toit ouvrant,N/A,83 000 DT,135 000 KM,08.2021,Diesel,Automatique,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/114011,Mercedes-Benz GLC Coupé AMG,200 2.0 i 16V EQ Boost 9G-TRONIC 197 cv Boîte auto,235 000 DT,79 000 KM,03.2020,Hybride léger essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x1/114010,BMW X1 Business Line,18i sDrive 1.5 i 12V Steptronic 136 cv Boîte auto,81 000 DT,121 000 KM,03.2017,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/113991,Mercedes-Benz Classe C,N/A,85 000 DT,44 000 KM,04.2012,Essence,Manuelle,9 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/113891,Mercedes-Benz Classe S Executive,350 d 3.0 d 24V 9G-TRONIC 286 cv Boîte auto,259 000 DT,76 000 KM,08.2018,Diesel,Automatique,17 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/jimny/113884,Suzuki Jimny 3 portes GL,AllGrip 1.5 VVT 16V 4WD 102 cv Boîte auto,92 000 DT,26 000 KM,09.2023,Essence,Automatique,6 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/113695,Volkswagen Golf 8 R-Line,1.4 L TSI 150 cv Boîte auto,128 000 DT,50 000 KM,10.2020,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/113694,Mercedes-Benz GLA Progressive,180 1.6 i 16V Turbo 7G-DCT 122 cv Boîte auto,88 000 DT,190 000 KM,08.2015,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/113645,Land Rover Discovery Sport HSE,2.0 Si4 16V 4x4 5PL 240 cv Boîte auto,98 000 DT,170 000 KM,07.2015,Essence,Automatique,15 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/113470,Land Rover Range Rover Evoque S,D150 2.0 Td4 16V AWD 150 cv Boîte auto,179 000 DT,94 000 KM,05.2020,Diesel,Automatique,9 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mg/hs/113391,MG HS Trophy,2.0 220 cv Boîte auto,98 000 DT,35 000 KM,09.2021,Essence,Automatique,15 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/tucson/113255,Hyundai Tucson,1.6 CRDi 16V Mild Hybrid 2WD DCT7 S&S 136 cv Boîte auto,125 000 DT,75 000 KM,06.2021,Hybride léger diesel,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/113251,Mercedes-Benz CLA AMG,180 CDi 1.5 CDi 109 cv,78 000 DT,220 000 KM,04.2018,Diesel,Manuelle,5 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-2-gran-coupe/113182,BMW Série 2 Gran Coupé Pack Sport M,218i 1.5 i 12V Steptronic7 140 cv Boîte auto,135 000 DT,79 000 KM,01.2021,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/113084,Mercedes-Benz Classe A Kit AMG Pack Night,200 1.3 Ti 16V 7G-DCT 163 cv Boîte auto,138 000 DT,48 000 KM,01.2020,Essence,Automatique,8 CV,Traction,Compacte,,,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/113027,Land Rover Range Rover Sport HSE,N/A,169 000 DT,170 000 KM,03.2018,Diesel,Automatique,14 CV,Traction,SUV,,,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo/112977,Volkswagen Polo R-Line,N/A,63 000 DT,95 000 KM,03.2022,Essence,Manuelle,6 CV,Traction,Citadine,,,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/112278,Mercedes-Benz GLA 200 Kit AMG,200 1.4 i 16V 7G-DCT 163 cv Boîte auto,165 000 DT,44 000 KM,01.2021,Essence,Automatique,9 CV,Traction,SUV,,,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-4-coupe/111876,BMW Série 4 Coupé 420i Pack M,N/A,99 000 DT,179 000 KM,01.2015,Essence,Automatique,10 CV,Traction,Coupé,,,29.11.2025
https://www.automobile.tn/fr/occasion/porsche/cayenne/111638,Porsche Cayenne V6,N/A,105 000 DT,150 000 KM,01.2011,Essence,Automatique,21 CV,Traction,SUV,,,29.11.2025
https://www.automobile.tn/fr/occasion/porsche/cayenne/111376,Porsche Cayenne,N/A,249 000 DT,130 000 KM,02.2016,Diesel,Automatique,15 CV,Traction,SUV,,,29.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-7/111371,Chery Tiggo 7 Pro,1.5 T CVT 147 cv Boîte auto,79 500 DT,45 000 KM,05.2022,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/111342,Land Rover Discovery Sport HSE,N/A,140 000 DT,42 000 KM,01.2016,Essence,Automatique,15 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/t-roc/110317,Volkswagen T-roc,N/A,79 000 DT,85 000 KM,09.2020,Essence,Manuelle,6 CV,Traction,SUV,,,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo/108804,Volkswagen Polo R-Line,1.0 i 12V 75 cv,65 500 DT,70 000 KM,01.2020,Essence,Manuelle,4 CV,Traction,Citadine,,,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/105149,Mercedes-Benz Classe S,N/A,570 000 DT,3 000 KM,12.2023,Hybride essence,Automatique,16 CV,Traction,Berline,,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/q8/103893,Audi Q8,55 3.0 TFSi V6 24V GPF Mild Hybrid Quattro Tiptronic8 340 cv Boîte auto,360 000 DT,22 000 KM,08.2021,Hybride léger essence,Automatique,23 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/superb/103343,Skoda Superb Ambassador,1.4 TSI 16V DSG7 150 cv Boîte auto,125 000 DT,60 000 KM,09.2021,Essence,Automatique,8 CV,Traction,Berline,,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/hilux/102493,Toyota Hilux Double Cabine 4*4,N/A,231 000 DT,3 000 KM,02.2024,Diesel,Automatique,8 CV,Traction,Pick up,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/passat/102353,Volkswagen Passat R-Line,1.4 TSI 16V BMT DSG7 150 cv Boîte auto,106 000 DT,60 000 KM,12.2019,Essence,Automatique,8 CV,Traction,Berline,,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/102319,Volkswagen Tiguan,N/A,90 000 DT,60 000 KM,02.2018,Essence,Automatique,7 CV,Traction,SUV,,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-7/78787,BMW Série 7,740i 4.0 i V8 306cv Boîte auto,55 000 DT,220 000 KM,01.2008,Essence,Automatique,22 CV,Traction,Berline,,,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/ciaz/120619,Suzuki Ciaz GLX,1.5 L 105 cv,43 000 DT,96 000 KM,11.2020,Essence,Manuelle,6 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119984,Mercedes-Benz Classe C Business,180 CGI 1.6 16V 7G-TRONIC+ 156 cv Boîte auto,105 000 DT,105 000 KM,01.2017,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glk/116629,Mercedes-Benz GLK INDIVIDUAL,280 3.0 i V6 24V 4MATIC 7G-TRONIC 231 cv Boîte auto,80 000 DT,71 000 KM,02.2009,Essence,Automatique,16 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/120084,Mercedes-Benz Classe A Premium,160 d 1.5 d 8V 90 cv,66 000 DT,146 000 KM,10.2017,Diesel,Manuelle,5 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-2/120842,Chery Tiggo 2 Confort,1.5 106 cv,43 000 DT,84 000 KM,05.2021,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/118886,Mercedes-Benz Classe E Elegance,200 2.0 CGI 16V 7G-TRONIC+ 184 cv Boîte auto,85 000 DT,140 000 KM,05.2014,Essence,Automatique,9 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/swift/119301,Suzuki Swift GL,1.2 L 85 cv Boîte auto,43 500 DT,95 000 KM,05.2022,Essence,Automatique,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/jeep/wrangler-2021/118424,Jeep Wrangler Rubicon,2.8 CRD 16V 4WD S&S 200 cv Boîte auto,145 000 DT,150 000 KM,05.2015,Diesel,Automatique,13 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/picanto/119268,KIA Picanto Smart,1.2 DPI 16V ISG 84 cv,45 000 DT,90 000 KM,05.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/119033,Volkswagen Golf 7 Style Plus,1.2 TSI 16V DSG7 110 cv Boîte auto,69 000 DT,132 000 KM,09.2020,Essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-6/120009,Volkswagen Golf 6 Trend,1.4 i 16V 80 cv,46 000 DT,146 000 KM,05.2012,Essence,Manuelle,5 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/k2700/120010,KIA K2700 Double Cabine,N/A,44 000 DT,120 000 KM,05.2013,Diesel,Manuelle,8 CV,Intégrale,Pick up,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/120514,BMW Série 1 Sport Line,114i 1.6 i 16V 102 cv,44 000 DT,180 000 KM,05.2013,Essence,Manuelle,7 CV,Propulsion,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/fabia/120516,Skoda Fabia Active,1.0 TSi 12V 95 cv,47 000 DT,115 000 KM,05.2022,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/chevrolet/groove/120528,Chevrolet Groove Premier,1.5 L 106 cv Boîte auto,68 000 DT,67 000 KM,05.2022,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/c4-cactus/120513,Citroën C4 Cactus One Tone,1.2 e-THP 12V 110 cv,42 000 DT,98 000 KM,05.2019,Essence,Manuelle,5 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/jolion/120829,GWM Haval Jolion,1.5 T 143 cv Boîte auto,78 900 DT,90 000 KM,05.2023,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120236,Mercedes-Benz Classe C AMG +,180 CGI 1.6 16V CGI 7G-TRONIC+ 156 cv Boîte auto,85 000 DT,164 000 KM,01.2014,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/120237,Mercedes-Benz CLA AMG,250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto,157 000 DT,65 000 KM,02.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/amarok/116625,Volkswagen Amarok Highline Plus Double Cabine,2.0 TDi 16V 4Motion 180 cv Boîte auto,115 000 DT,140 000 KM,02.2017,Diesel,Automatique,7 CV,Intégrale,Pick up,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/q3/119765,Audi Q3 Ambition Luxe,1.4 TFSi 16V S Tronic6 150 cv Boîte auto,81 000 DT,190 000 KM,02.2017,Essence,Automatique,8 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/118930,Mercedes-Benz Classe E Avantgarde,200 CDi 2.1 CDI 16V DPF BlueEFFICIENCY 7G-TRONIC 136 cv Boîte auto,68 500 DT,182 000 KM,06.2012,Diesel,Automatique,8 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/117409,BMW Série 3 Access Plus Sport Line,316d 2.0 d 16V DPF 116 cv,52 500 DT,295 000 KM,11.2012,Diesel,Manuelle,6 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-3x/120863,Chery Tiggo 3X Luxury,1.0 L Turbo CVT 102 cv Boîte auto,56 000 DT,33 000 KM,12.2021,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/120852,KIA Sportage GT-Line,N/A,94 000 DT,134 000 KM,05.2019,Diesel,Automatique,8 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/rio/120851,KIA Rio Berline SX,1.4 i-CVVT 16V 100 cv Boîte auto,51 500 DT,87 000 KM,09.2020,Essence,Automatique,6 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/yaris-sedan/120850,Toyota Yaris Sedan,1.33 L 100 Ch - Dual VVTI 100 cv,39 000 DT,210 000 KM,10.2016,Essence,Manuelle,5 CV,Traction,Berline,Très bon,1ère main,29.11.2025
